name,predictor_set,r2_oos,cw_stat,cw_pvalue,ann_return,ann_vol,sharpe,cer_delta
DelNetFin,LS,-1.829910806923274,-0.8950698675329323,0.814625129761019,9.968395551348094,20.50663395683282,0.4861058900418232,-2.6285271124540985
MomSeason16YrPlus,LS,-1.8639682295082949,-1.3349500778671832,0.9090536569558847,10.2665508864541,19.83390025944205,0.5176264250681933,-1.9232952262775873
Herf,LS,-1.9001542137450977,-0.9459781625982155,0.8279201377613052,11.306931329357669,20.682351423877623,0.5466946720721465,-1.3985556971631778
Mom6m,LS,-1.9374678478893737,-1.6655935662847008,0.9521028032748419,9.575854913217247,19.20594374140036,0.4985880955475008,-2.246261331959545
DelBreadth,LS,-1.9445515257058066,-1.4885013099392135,0.9316906315249369,9.75902727367858,19.71338674489304,0.495045696610541,-2.3593291008365456
AnalystValue,LS,-2.305586179086605,-1.8580981132418912,0.9684224586334987,8.998136542259338,20.32849551455059,0.44263661990228026,-3.489671526226469
AnnouncementReturn,LS,-2.5011664930201682,-1.35294825510526,0.9119639190829067,8.157405942707577,19.887301070902865,0.4101816487629228,-4.064257335772691
IntanCFP,LS,-2.55323520527464,-1.2281479485253841,0.8903042828658208,11.649762335918851,20.848856425931416,0.5587722462047893,-1.159451998326932
IntanBM,LS,-2.554455387339827,-1.1747728070546535,0.8799571889533594,10.742410940355956,21.485351516690514,0.4999876744865405,-2.47098612678963
FirmAge,LS,-2.5553611575177104,-1.1047652232813183,0.8653693333883032,10.506635527670419,20.06978751499523,0.523505070485691,-1.8244021559947123
TrendFactor,LS,-2.6043179514598114,-0.20518876280914067,0.5812876756785359,9.645697538312294,20.65445847951937,0.467003167760453,-3.0424944081298033
EarningsStreak,LS,-3.318433214934746,-1.727441690598542,0.957955815653205,9.566166038399393,20.72224963143978,0.46163742878020414,-3.1641005286254544
